GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,27.8011153,-82.658724,950,47.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,5.309079503752563
1.2103E+11,27.7957389,-82.6446862,930,46.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,6.120516666506028
1.2103E+11,27.7863095,-82.6408835,1233,61.65,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,7.9353867838343
1.2103E+11,27.7786562,-82.6951062,924,46.2,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,5.938136143850591
1.2103E+11,27.9363109,-82.7523527,1824,1550.4,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,16.324936879521815
1.2103E+11,27.7830674,-82.6357117,1006,50.3,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.697679724280533
1.2103E+11,27.7742493,-82.6358447,1696,1441.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.31465038275323
1.2103E+11,27.7803699,-82.6341655,950,47.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,8.953900148520544
1.2103E+11,28.0956222,-82.7427227,1852,370.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,31.66794076240213
1.2103E+11,27.8175403,-82.6509159,1837,367.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,4.651633357183228
1.2103E+11,27.8102832,-82.6509173,1136,56.8,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,4.482690141556544
1.2103E+11,27.7614936,-82.6565856,2267,453.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,9.41541758793493
1.2103E+11,27.7463446,-82.6905108,1212,1030.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.5143175193145
1.2103E+11,27.7687009,-82.6433314,2891,144.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,9.123331510837533
1.2103E+11,27.748315,-82.6963735,1633,1388.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.943330769684245
1.2103E+11,27.8114312,-82.637677,1197,1017.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,6.441702483499934
1.2103E+11,27.8168095,-82.6250315,1413,1201.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,8.547482669174485
1.2103E+11,27.9205468,-82.722997,1896,1611.6,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,13.32181759710037
1.2103E+11,27.9214224,-82.7063765,3091,2627.35,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,11.363379049327245
1.2103E+11,27.7632593,-82.642546,386,328.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.682192250072296
1.2103E+11,28.0114158,-82.756608,1078,862.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,25.378503690187227
1.2103E+11,27.8352378,-82.5903278,977,830.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,9.165659059865954
1.2103E+11,27.8760683,-82.5963216,3243,2756.55,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,12.9696599523466
1.2103E+11,27.8848212,-82.6274983,52,44.2,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.859922651712656
1.2103E+11,27.7832235,-82.7675771,863,863.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,13.525001983196484
1.2103E+11,27.7986974,-82.7465573,1171,234.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,7.655417992442647
1.2103E+11,27.8958703,-82.7335085,1027,51.35,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,10.271960003464532
