GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,28.003168,-82.7359465,1231,246.2,X Shaded — 500-yr,0.2,PuLP_CBC,14,Skycrest Elementary,5.369907985227119
1.2103E+11,27.7678344,-82.7493395,1376,1169.6,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,9.704994229026598
1.2103E+11,27.7640956,-82.7604294,1281,1088.85,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,12.428943221893825
1.2103E+11,27.7502047,-82.747332,791,791.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,8,Sanderlin K-8,8.866635222142264
1.2103E+11,27.7606031,-82.7283057,1081,918.85,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,6.58795519254423
1.2103E+11,27.7405126,-82.7120798,754,640.9,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,5.287760179323137
1.2103E+11,27.7232315,-82.7315006,761,646.85,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,11.39894799373636
1.2103E+11,27.8439961,-82.7237161,1787,1429.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,5.317895489625652
1.2103E+11,27.81346,-82.7318709,1199,1199.0,AE Floodway,1.0,PuLP_CBC,16,Lealman Exchange,4.53146026706133
1.2103E+11,27.8426702,-82.6930836,1877,1501.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,3.696112704625905
1.2103E+11,27.8373755,-82.6901508,835,668.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,3.1769520126928223
1.2103E+11,27.7786912,-82.6848642,894,178.8,X Shaded — 500-yr,0.2,PuLP_CBC,8,Sanderlin K-8,4.906098623925898
1.2103E+11,27.7737285,-82.6828141,971,48.55,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.366291473635263
1.2103E+11,27.8228925,-82.6754318,842,42.1,X Unshaded / Minimal,0.05,PuLP_CBC,16,Lealman Exchange,1.7157325887891484
1.2103E+11,27.8178912,-82.6593022,820,41.0,X Unshaded / Minimal,0.05,PuLP_CBC,16,Lealman Exchange,3.381179585257136
1.2103E+11,27.7737057,-82.6627606,1388,69.4,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,3.056868709404271
1.2103E+11,27.8177694,-82.6684751,1032,825.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,2.6577849127283386
1.2103E+11,27.8114546,-82.6672265,2397,1917.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,3.5064756647630246
1.2103E+11,27.8122655,-82.6626356,1126,56.3,X Unshaded / Minimal,0.05,PuLP_CBC,16,Lealman Exchange,3.55893678526525
1.2103E+11,27.7461058,-82.6807284,1742,1480.7,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,1.5318828999924288
1.2103E+11,27.766145,-82.6651844,547,27.35,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,2.487342870677246
1.2103E+11,27.8047516,-82.6585838,841,42.05,X Unshaded / Minimal,0.05,PuLP_CBC,16,Lealman Exchange,4.493031899214032
1.2103E+11,27.7882381,-82.6447492,864,43.2,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,5.816125889718399
1.2103E+11,27.7804892,-82.6443664,1496,74.8,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,5.27256396845919
1.2103E+11,27.7736737,-82.6964655,629,31.45,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,5.415553877172481
1.2103E+11,27.7736933,-82.6896348,1170,58.5,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.761869589614793
1.2103E+11,27.7747495,-82.6407388,1390,69.5,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,5.211284537218286
1.2103E+11,27.772491,-82.6398823,147,7.35,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.814200835816979
1.2103E+11,27.7785276,-82.634772,349,17.45,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,5.97365485361695
1.2103E+11,27.8776805,-82.6341405,1757,1493.45,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,10.084684079500263
1.2103E+11,27.9427292,-82.8168181,1720,1462.0,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,4.173104059515333
1.2103E+11,27.7743271,-82.6274602,771,655.35,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,6.423647114187898
1.2103E+11,27.7814357,-82.775191,1203,1203.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,8,Sanderlin K-8,13.181886031919174
1.2103E+11,27.8565228,-82.7156034,856,684.8,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,6.063719108978422
1.2103E+11,27.8479264,-82.6261468,1071,910.35,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,9.299914625342716
1.2103E+11,27.8317249,-82.8334998,499,424.15,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,14.184258977849009
1.2103E+11,28.0551445,-82.7724845,635,539.75,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,2.9333206128181044
1.2103E+11,27.7767941,-82.7652901,1231,1231.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,8,Sanderlin K-8,11.188978627866495
1.2103E+11,27.8222054,-82.8190329,1187,1187.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,16,Lealman Exchange,15.124895762451278
1.2103E+11,27.8256538,-82.7474873,1216,1033.6,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,7.400154663073555
1.2103E+11,27.82389,-82.789509,1360,272.0,X Shaded — 500-yr,0.2,PuLP_CBC,17,Mildred Helms Elementary,10.304747394068873
1.2103E+11,27.860952,-82.830135,711,35.55,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,8.176453072813546
1.2103E+11,27.9027808,-82.7839221,1669,1418.65,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,2.287446922017633
1.2103E+11,27.9111498,-82.7451035,481,24.05,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,5.926219839264121
1.2103E+11,28.0252456,-82.731963,1414,70.7,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,7.349614597802463
1.2103E+11,27.9624535,-82.7269666,1690,338.0,X Shaded — 500-yr,0.2,PuLP_CBC,14,Skycrest Elementary,3.810173865737295
1.2103E+11,27.9970314,-82.7434314,911,45.55,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,4.681684038640526
1.2103E+11,27.9958597,-82.7322026,1847,92.35,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,5.259481596730154
1.2103E+11,28.061709,-82.745454,1417,283.4,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,1.148132845363199
1.2103E+11,28.1408218,-82.6862527,1752,1401.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,14.206754295649676
1.2103E+11,27.8886077,-82.8456419,910,773.5,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,8.298449495419584
1.2103E+11,27.8007368,-82.7937495,536,536.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,16,Lealman Exchange,12.76205085945484
1.2103E+11,27.7524855,-82.744943,1225,1041.25,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,8.65750399319335
1.2103E+11,27.8619859,-82.6847373,1084,867.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,5.657317421134053
1.2103E+11,27.946167,-82.7372856,2463,2093.55,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,4.046304955977676
1.2103E+11,27.7503895,-82.67519,542,27.1,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,1.1075072149766074
1.2103E+11,28.1350834,-82.7440058,1182,236.4,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,8.622769884075286
1.2103E+11,28.142267,-82.7453216,1399,279.8,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,9.792344070600144
1.2103E+11,28.1342343,-82.7523127,1507,1280.95,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,10.633113957789964
1.2103E+11,28.1280443,-82.745311,1253,250.6,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,7.861582420562673
1.2103E+11,28.1429579,-82.7523803,66,56.1,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,10.635600907767904
1.2103E+11,27.6674028,-82.6933723,1578,1341.3,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,93.79793948771076
1.2103E+11,27.7242925,-82.6286933,1062,902.7,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,5.7666626711851325
1.2103E+11,27.7314008,-82.6332331,881,748.85,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,5.256992933821595
1.2103E+11,27.6897708,-82.7266274,1885,1602.25,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,10.807976810715353
1.2103E+11,27.7142263,-82.642864,1627,1382.95,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,6.286862647788664
1.2103E+11,27.7067106,-82.6442946,1227,1042.95,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,6.538111879326815
1.2103E+11,27.7112669,-82.6356462,1146,974.1,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,6.740945325476279
1.2103E+11,27.9323,-82.717051,1158,984.3,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,9.504535662857531
1.2103E+11,27.8422482,-82.7580775,1234,1048.9,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,8.241237404864375
1.2103E+11,27.9931079,-82.793579,1193,1014.05,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,6.145915382483199
1.2103E+11,27.6502084,-82.7310416,708,601.8,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,23.433377517460084
1.2103E+11,27.9297993,-82.7134643,1994,1694.9,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,9.368968032089658
1.2103E+11,27.7362996,-82.6281628,1315,1117.75,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,5.115029492207625
1.2103E+11,28.0198611,-82.6883863,1184,1006.4,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,11.213517307443412
1.2103E+11,27.7103682,-82.7225381,846,719.1,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,8.686192131291534
1.2103E+11,27.7589326,-82.7209059,851,42.55,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,6.403805219486039
1.2103E+11,27.7609839,-82.7058642,645,32.25,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.946721897084943
1.2103E+11,27.7553237,-82.703826,626,31.3,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.387465533396036
1.2103E+11,27.7406345,-82.7029727,1520,1292.0,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,4.488708164015949
1.2103E+11,27.7393316,-82.6988289,374,317.9,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,4.232466041526203
1.2103E+11,27.7831322,-82.6506909,990,49.5,X Unshaded / Minimal,0.05,PuLP_CBC,8,Sanderlin K-8,4.670780586871359
1.2103E+11,27.8178347,-82.7720541,1017,864.45,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,8.834440325021337
1.2103E+11,28.0328855,-82.7457583,1427,1141.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,4.2848911994320265
1.2103E+11,27.9936979,-82.7835317,1274,1019.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,5.225492601751482
1.2103E+11,27.9838416,-82.7780096,1826,1460.8,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,3.757899688537381
1.2103E+11,27.9839153,-82.7826045,1955,1564.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,4.169013264062452
1.2103E+11,27.9702128,-82.7824767,995,796.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,2.677880522365036
1.2103E+11,27.9534344,-82.7486452,1029,205.8,X Shaded — 500-yr,0.2,PuLP_CBC,14,Skycrest Elementary,2.716923985268072
1.2103E+11,27.9756833,-82.7606126,2174,1739.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,1.3243935114619914
1.2103E+11,27.9647083,-82.7603763,2087,104.35,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,0.0645211514950571
1.2103E+11,27.9936639,-82.7654686,759,607.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,3.2844966062031844
1.2103E+11,27.9851263,-82.7704318,1282,1025.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,2.8375009375785694
1.2103E+11,27.98749,-82.7190799,2245,1796.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,5.729877097238468
1.2103E+11,27.9796751,-82.7241369,1168,1168.0,AE Floodway,1.0,PuLP_CBC,14,Skycrest Elementary,4.357400072817867
1.2103E+11,28.040323,-82.7709114,1750,1400.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,5.33312371873378
1.2103E+11,28.0288253,-82.7897979,1641,1394.85,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,6.361908385206895
1.2103E+11,28.033061,-82.724374,2253,112.65,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,6.146364913329011
1.2103E+11,28.0294839,-82.6954312,892,758.2,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,10.020446870018542
1.2103E+11,27.9653468,-82.6638057,874,742.9,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,9.939337901972127
1.2103E+11,28.1628869,-82.7119135,1292,1033.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,13.37174001775494
1.2103E+11,27.8364086,-82.8060615,1872,1591.2,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,9.916020609032303
1.2103E+11,27.847411,-82.7891612,365,18.25,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,7.873689958944309
1.2103E+11,27.8553789,-82.8061102,1932,96.6,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,7.610241424656451
1.2103E+11,27.856376,-82.8347573,1602,1361.7,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,8.753946655524553
1.2103E+11,27.8622219,-82.8404035,1541,1309.85,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,9.064833695080392
1.2103E+11,27.7028439,-82.6581921,1329,1129.65,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,7.270568790769754
1.2103E+11,27.7902361,-82.6336645,780,663.0,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,7.212581187595719
1.2103E+11,27.7989897,-82.6220916,2142,1820.7,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,8.840242764005387
1.2103E+11,27.8255776,-82.6282282,1470,1249.5,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,7.071556566183683
1.2103E+11,27.8793204,-82.8435343,578,491.3,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,7.252082041812008
1.2103E+11,27.8872129,-82.8378817,520,442.0,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,5.526829078218676
1.2103E+11,27.8849113,-82.8346234,930,186.0,X Shaded — 500-yr,0.2,PuLP_CBC,17,Mildred Helms Elementary,5.779903273965804
1.2103E+11,27.8961293,-82.8269775,2008,1706.8,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,4.321031394877518
1.2103E+11,27.9124494,-82.7667489,1436,287.2,X Shaded — 500-yr,0.2,PuLP_CBC,17,Mildred Helms Elementary,4.199557088511608
1.2103E+11,27.9119836,-82.778763,1103,55.15,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,2.0120805340916315
1.2103E+11,27.889445,-82.806275,2522,2017.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,17,Mildred Helms Elementary,3.329187965294611
1.2103E+11,27.8395242,-82.6366179,1372,1166.2,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,7.703568698112537
1.2103E+11,27.8277315,-82.6366536,1423,1209.55,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,6.25936014688104
1.2103E+11,27.8578678,-82.6352248,1406,1195.1,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,8.447846172445173
1.2103E+11,27.8169207,-82.6849263,1561,1248.8,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,16,Lealman Exchange,1.3770044387921443
1.2103E+11,27.847711,-82.8329968,1744,1482.4,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,10.520214224923722
1.2103E+11,27.8623541,-82.8248328,1041,52.05,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,8.024400638226268
1.2103E+11,27.885846,-82.830643,699,34.95,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,5.687203877684842
1.2103E+11,27.9293123,-82.7562857,2545,2163.25,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,4.151452115317889
1.2103E+11,27.9227663,-82.7350224,818,695.3,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,7.508269727308813
1.2103E+11,27.9241795,-82.742913,1925,1636.25,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,5.8997328024957625
1.2103E+11,27.9101043,-82.7361445,941,188.2,X Shaded — 500-yr,0.2,PuLP_CBC,17,Mildred Helms Elementary,8.387019567469661
1.2103E+11,27.9129906,-82.7502079,1923,96.15,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,4.924785604181298
1.2103E+11,27.9047114,-82.7607428,1510,302.0,X Shaded — 500-yr,0.2,PuLP_CBC,17,Mildred Helms Elementary,5.044098805983743
1.2103E+11,27.9214355,-82.7599058,1253,1065.05,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,4.28516055700209
1.2103E+11,27.9533671,-82.7422632,1393,69.65,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,3.440137916017371
1.2103E+11,27.9589315,-82.7384038,951,47.55,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,2.7040899754497287
1.2103E+11,27.9512924,-82.7341289,1496,74.8,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,4.479895227572456
1.2103E+11,27.9402645,-82.739023,1240,1054.0,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,5.004976676904069
1.2103E+11,27.9127188,-82.7911496,1159,57.95,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,1.544676620247422
1.2103E+11,27.9162927,-82.795748,1433,71.65,X Unshaded / Minimal,0.05,PuLP_CBC,17,Mildred Helms Elementary,0.5311205369737293
1.2103E+11,27.9789739,-82.8191523,684,684.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,14,Skycrest Elementary,6.99117222950243
1.2103E+11,27.9661492,-82.7404702,1567,1253.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,2.269545061732296
1.2103E+11,27.9778038,-82.7151544,1567,78.35,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,5.232959522691229
1.2103E+11,28.0254757,-82.7276291,1067,213.4,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,6.834605094701934
1.2103E+11,28.0175713,-82.7178783,765,38.25,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,8.638950863872253
1.2103E+11,27.9942789,-82.7169436,1954,1563.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,5.937388006474193
1.2103E+11,28.0457006,-82.7250467,792,39.6,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,4.674355394038716
1.2103E+11,28.1054497,-82.7831581,1284,1091.4,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,5.26620108353471
1.2103E+11,28.0666662,-82.7817522,1273,1082.05,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,2.4800895299466794
1.2103E+11,28.114897,-82.7742648,2370,2014.5,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,6.645089130287352
1.2103E+11,28.0748503,-82.7718785,1366,1161.1,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,2.259436127412984
1.2103E+11,28.0226505,-82.6982995,1840,368.0,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,10.212193621807035
1.2103E+11,28.0081605,-82.6883666,1675,83.75,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,10.724265677052282
1.2103E+11,28.0387103,-82.7340082,492,24.6,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,4.68646498110259
1.2103E+11,27.9704359,-82.7204757,2680,2144.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,4.197036866581947
1.2103E+11,27.9696618,-82.7249175,747,597.6,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,3.767996319281406
1.2103E+11,27.9730406,-82.7127208,409,347.65,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,5.880576027429613
1.2103E+11,27.9643026,-82.7151816,948,805.8,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,4.707134423747471
1.2103E+11,28.0231337,-82.742716,1542,77.1,X Unshaded / Minimal,0.05,PuLP_CBC,1,Palm Harbor Middle,5.75449961782557
1.2103E+11,28.0409052,-82.7435585,1574,1259.2,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,3.413425200583544
1.2103E+11,28.087588,-82.7767201,370,314.5,AE Coastal Floodplain,0.85,PuLP_CBC,1,Palm Harbor Middle,3.919926501683592
1.2103E+11,27.8093667,-82.8134945,813,691.05,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,13.7394941776051
1.2103E+11,27.8327673,-82.8287985,463,393.55,AE Coastal Floodplain,0.85,PuLP_CBC,17,Mildred Helms Elementary,14.32578130823381
1.2103E+11,27.7881827,-82.787331,639,543.15,AE Coastal Floodplain,0.85,PuLP_CBC,16,Lealman Exchange,14.169831533548455
1.2103E+11,27.7676601,-82.7665099,595,595.0,VE/V — Coastal High Hazard,1.0,PuLP_CBC,8,Sanderlin K-8,11.903376362013338
1.2103E+11,27.6861398,-82.738163,617,524.45,AE Coastal Floodplain,0.85,PuLP_CBC,14,Skycrest Elementary,93.79793948771076
1.2103E+11,27.7028937,-82.7360048,1373,1167.05,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,10.960026696075836
1.2103E+11,27.7442143,-82.7504676,803,682.55,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,9.90547951042259
1.2103E+11,28.0284391,-82.7677732,725,145.0,X Shaded — 500-yr,0.2,PuLP_CBC,1,Palm Harbor Middle,6.637573780251001
1.2103E+11,28.0261321,-82.750518,1565,1252.0,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,1,Palm Harbor Middle,5.012405094179174
1.2103E+11,28.0210388,-82.761789,1986,1588.8,AE/A — 100-yr Floodplain,0.8,PuLP_CBC,14,Skycrest Elementary,6.261149329209454
1.2103E+11,27.9980025,-82.7452163,1182,59.1,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,4.792048124835575
1.2103E+11,27.9981306,-82.7382518,1231,61.55,X Unshaded / Minimal,0.05,PuLP_CBC,14,Skycrest Elementary,4.792378814316574
1.2103E+11,28.0036054,-82.7409118,714,142.8,X Shaded — 500-yr,0.2,PuLP_CBC,14,Skycrest Elementary,5.398554627153135
1.2103E+11,27.7528102,-82.7558262,918,780.3,AE Coastal Floodplain,0.85,PuLP_CBC,8,Sanderlin K-8,10.971812836687848
