GEOID_JOIN,S0_Clearwater_Fund,S1_Palm_Harbor_Mid,S2_John_Hopkins_Mi,S3_Sexton_Elementa,S4_Gibbs_High,S5_McMullen-Booth_,S6_Carwise_Middle,S7_Jamerson_Elemen,S8_Sanderlin_K-8,S9_Ross_Norton,S10_Campbell_Park_E,S11_New_Heights_Ele,S12_Fairmount_Park_,S13_Belleair_Elemen,S14_Skycrest_Elemen,S15_Largo_High,S16_Lealman_Exchang,S17_Mildred_Helms_E,S18_Melrose_Element,S19_Palm_Harbor_Uni,S20_Palm_Harbor_Uni,S21_Clearwater_High,S22_Palm_Harbor_CSA,S23_The_Coliseum,S24_White_Chapel
121030244061,20.892308480733657,29.108286756178657,12.939876702742875,7.125355433060297,14.3789834951182,21.72383948943826,32.407333277892015,14.91270770327256,15.25762734577,20.082300474976652,12.200526898587334,9.810525209266643,14.891413459807762,20.326953787324765,19.345975944728075,17.03413771740768,9.229181707199576,17.915470394526476,13.898986002012832,31.66062472328929,31.65392279086835,18.375911586874796,30.72543018867672,11.072370399600818,30.774923462971262
121030251061,20.29362446261353,31.057453089288057,15.093130626838812,13.283771025902745,12.926143776134449,26.688734356949087,36.685032169554844,12.894822110970702,15.562350752682256,15.322164863285767,15.32841140440417,9.757634592182038,11.344196993832272,15.571288832437864,19.517491301767716,12.16094254324506,9.488834500115814,12.0283563791081,15.667050200210593,31.636161012333456,31.629459079912515,19.40100762897232,31.653768298960067,14.90056777249566,30.79834522250452
121030252073,13.720177774699748,23.11023657269673,26.572447842820257,20.810425934439763,25.33030466322518,20.36002771508491,28.737815652963526,25.29898299806144,27.96651163977297,8.208923792059084,26.807728620385603,21.17588152807512,23.748357880923013,8.812681839986645,13.14877200128392,5.643676255660528,19.369360179429023,4.027344206249989,27.5315571420902,23.68894449574213,23.682242563321196,13.075139595894283,23.706551782368752,25.87846384455281,22.85112870591319
121030251161,13.8373820676777,23.55230745570064,23.400409663539676,18.54902808521772,21.233422812835325,20.466528352292027,29.179886535967437,21.202101147671588,23.869629789383115,8.33644204474707,23.63569044110504,18.06491362888292,19.65147603053316,9.115046437501997,13.265976294261874,5.704700148309188,15.66585001211278,4.139827792827103,23.97432923691145,24.13101537874604,24.124313446325097,13.178801624315255,24.148622665372656,23.20784680919652,23.2931995889171
121030262002,2.7371844503617675,12.526568014993096,31.24986340854222,25.487841500161743,30.421755379648648,10.347739689980868,18.15414709525988,30.955479587803016,32.72300506575196,3.5720935850326736,31.485144186107565,25.8532970937971,30.081888198376728,3.3277757704200632,4.29846463224756,6.72812099074049,24.046775745150992,7.417931436593496,32.20897270781215,13.10527593803849,13.098574005617548,4.994946806654538,13.122883224665108,30.55587941027477,12.267460148209553
121030225022,20.39660313462793,29.769356905446063,11.984412699797527,9.422206254715103,9.81742584909316,23.5624397235206,33.89561658271636,9.786104183929416,12.453632825640971,19.360969405895545,12.219693477362885,5.647372516907695,8.235479066790985,19.610093375047644,19.21681781682248,16.199747085854835,5.976878680042061,16.06716092171787,12.558332273169306,32.217940340424306,32.21123840800337,18.246753458969213,31.38650033794412,11.791849845454372,31.33223908010627
121030222003,25.88651263978644,34.99640164321421,5.49512234496143,9.850692016806589,3.3272924702970275,27.61195437647381,38.29544816492754,3.300937697042635,5.968466338754184,24.85087891105405,5.730403122526786,6.152908320877598,1.745345687994852,25.10000288020615,24.717367715585443,21.68965659101334,6.493949691706645,21.557070426876383,6.069041918333209,37.548739610324816,37.54203767790387,24.26402647391035,36.61354507571225,6.592917817408496,36.66303835000679
121030230001,23.51843360924536,31.734411884690367,5.817039050630442,2.79574133436743,5.770874543793856,24.34996461794997,35.033458406403746,6.304598751948214,6.969527447806177,22.708425603488365,6.0523198281957935,1.2148377323576112,6.2833045084834165,22.95307891583646,21.972101073239777,19.6602628459194,3.687654559591678,20.067668609447253,6.776148349900391,34.28674985180101,34.280047919380074,21.002036715386502,33.35155531718843,5.686970979333604,33.40104859148297
121030258002,5.446631051860877,16.210459678535393,27.51333380506127,21.7513118966808,26.68522577616771,12.08648099224603,21.838038758802163,27.21894998432207,28.986475462271024,1.5040913289443874,27.74861458262662,22.116767490316157,26.119732871920405,0.7242954216851757,4.875225278445051,2.686050867507632,20.31024614167005,4.261237182699755,28.47244310433122,16.78916760158079,16.782465669159844,4.8015928730554185,16.806774888207404,26.819349806793827,15.951351811751849
121030250131,14.044834379450776,25.104613946355123,17.33463730674163,12.259709855693158,15.167650456037256,20.046932510431155,30.050532857171056,15.136328790873511,17.803857432585065,13.144360227582215,17.569918084306988,11.849348609822297,13.585703673735082,13.393484196734311,12.875689455249772,9.983137907541508,9.376531782588224,10.03154504502545,17.908556880113405,25.866171585247155,25.859469652826206,12.759205782454378,25.88377887187377,17.14207445239847,24.980470324929108
121030250042,16.64716677933604,26.933179586482197,15.419399364188369,9.657377455807897,14.101207815651009,20.72646157456113,31.059439263752488,14.06988615048726,16.737414792198816,15.74669262746748,15.65468014175372,9.5531129451088,12.519261033348828,15.995816596619578,15.478021855135037,12.585470307426773,7.080296117874738,12.541270439152468,16.37850866345832,28.46850398513243,28.461802052711484,15.361538182339643,28.486111271759043,14.725415365920927,27.582802724814385
